rownames,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
-0.4987781092463552,female,afam,0.404620441572057,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,1.2253237197764415,high,other
-0.4986101500711561,male,afam,-0.8617683106097108,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-1.0104291372918257,high,other
-0.498442190895957,female,afam,-1.3788961824877146,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-0.45149092302475896,low,other
-0.4982742317207579,female,afam,-0.876707682986666,yes,no,no,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-1.0104291372918257,low,other
-0.49810627254555884,female,afam,-1.69376935231914,no,no,no,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-1.0104291372918257,low,other
-0.49793831337035976,male,afam,-0.9985197455803251,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-1.0104291372918257,low,other
-0.4977703541951607,male,afam,-0.31820951121846536,no,no,no,no,-0.9036155592712896,-1.6011907461372177,-0.43657552557074764,-0.1852064114268365,-1.0104291372918257,low,other
-0.4976023950199616,male,afam,-1.4616367822681084,no,no,yes,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,-0.45149092302475896,low,other
-0.49743443584476255,female,afam,-1.085857142765125,yes,yes,yes,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,0.1074472912423079,high,other
-0.4972664766695635,female,afam,-1.0674703915222294,no,no,yes,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,-0.45149092302475896,low,other
-0.4970985174943644,male,afam,-2.3108753758693314,no,no,no,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,-1.0104291372918257,low,other
-0.4969305583191653,male,afam,-0.2722424139238625,no,no,no,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,0.6663855055093747,low,other
-0.4967625991439662,male,afam,-2.2718034746813376,no,no,no,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,-1.0104291372918257,high,other
-0.4965946399687671,male,afam,-1.8086866571809186,no,no,no,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,-1.0104291372918257,low,other
-0.49642668079356805,female,afam,-1.2157133816291301,no,no,yes,no,-0.8312455815980007,-1.4597234578681366,-0.0012493224318157802,0.012081689611110202,1.2253237197764415,low,other
-0.496258721618369,male,afam,0.3425649917367617,no,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,1.2253237197764415,high,other
-0.4960907624431699,female,other,0.01619982839432126,no,yes,no,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,-1.0104291372918257,high,other
-0.49592280326797084,male,afam,-0.4790934750001183,no,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,-1.0104291372918257,high,other
-0.49575484409277176,female,other,1.009085272260132,yes,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,1.2253237197764415,high,other
-0.4955868849175727,female,other,0.6057257250801696,no,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,0.6663855055093747,low,other
-0.4954189257423736,female,afam,-0.11020903160374378,no,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,-1.0104291372918257,high,other
-0.49525096656717454,male,other,0.3000457116828276,no,yes,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,-0.45149092302475896,low,other
-0.4950830073919754,male,other,0.8861237911280071,no,no,yes,no,-1.301649832573089,0.13364472261351334,1.391794631402627,0.8215572055246599,0.6663855055093747,high,other
-0.49491504821677634,female,other,0.09434363077030901,yes,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,0.1074472912423079,low,other
-0.49474708904157727,female,afam,-1.7857035469083458,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-1.0104291372918257,low,other
-0.4945791298663782,female,other,-0.7181216795324875,yes,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,0.1074472912423079,low,other
-0.4944111706911791,male,afam,-0.1171042277103528,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-1.0104291372918257,low,other
-0.49424321151598005,male,hispanic,-1.6719352222103043,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-1.0104291372918257,low,other
-0.494075252340781,female,other,0.11847615958134765,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,1.2253237197764415,high,other
-0.4939072931655819,male,afam,-0.004485321550777182,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-0.45149092302475896,low,other
-0.49373933399038283,female,afam,-0.6181437470476642,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-1.0104291372918257,high,other
-0.49357137481518376,male,afam,-0.9065859893658479,yes,no,no,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-0.45149092302475896,low,other
-0.49340341563998463,female,afam,-1.8178802519897306,no,no,yes,no,2.099734114317947,0.13364472261351334,-0.1318471703997627,0.8215572055246599,-1.0104291372918257,low,other
-0.49323545646478556,male,afam,-0.05275037917285446,no,no,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.4930674972895865,male,afam,1.0148314882030038,no,no,no,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,0.1074472912423079,low,other
-0.4928995381143874,female,afam,-0.8996907932592388,no,no,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.49273157893918834,male,other,1.865219719530057,yes,yes,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,1.2253237197764415,low,other
-0.49256361976398927,female,afam,-0.8686630683415912,yes,no,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.4923956605887902,male,other,1.6779039514857053,no,no,no,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.4922277014135911,male,other,0.6965105011309096,no,yes,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,1.2253237197764415,high,other
-0.49205974223839205,male,afam,0.0862994544999628,no,no,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.491891783063193,female,other,1.6169979201888758,yes,yes,yes,no,0.9780012720858383,0.13364472261351334,-0.741303890472032,0.8215572055246599,1.2253237197764415,low,other
-0.49172382388799385,female,afam,0.2977473129806246,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,1.2253237197764415,low,other
-0.4915558647127948,male,afam,0.05067537055263775,no,no,yes,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,low,other
-0.4913879055375957,male,afam,-1.126078024116856,no,no,yes,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,low,other
-0.49121994636239663,female,afam,-1.6202223473475583,no,no,yes,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,high,other
-0.49105198718719756,female,afam,-1.6834267773465907,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,low,other
-0.4908840280119985,male,afam,-1.5167970359967946,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,low,other
-0.4907160688367994,female,other,0.6792727300517514,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,1.2253237197764415,high,other
-0.49054810966160034,female,afam,-1.30649815767987,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,0.6663855055093747,low,other
-0.49038015048640127,male,afam,-1.5156476174583289,no,no,no,no,0.5799668262408132,-1.7277667595903952,0.390544325261886,1.0324530957586302,-1.0104291372918257,low,other
-0.4902121913112022,female,afam,-1.307647576218336,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,2.0447839750322228,0.012081689611110202,1.7842619340435084,low,other
-0.49004423213600307,female,hispanic,-0.1757118603049793,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,2.0447839750322228,0.012081689611110202,-1.0104291372918257,low,other
-0.489876272960804,male,hispanic,-0.5434473235376166,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,2.0447839750322228,0.012081689611110202,0.1074472912423079,high,other
-0.4897083137856049,female,afam,-1.4535921676230334,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,-0.523640766198534,0.012081689611110202,-1.0104291372918257,low,other
-0.48954035461040585,female,afam,-1.4317580375141978,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,-0.523640766198534,0.012081689611110202,0.1074472912423079,low,other
-0.4893723954352068,female,afam,-1.6397585171289195,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,-0.523640766198534,0.012081689611110202,-1.0104291372918257,low,other
-0.4892044362600077,female,afam,-1.1030944754695544,no,no,yes,no,-0.9398004618363213,-1.4597234578681366,-0.523640766198534,0.012081689611110202,-1.0104291372918257,low,other
-0.48903647708480863,male,afam,-1.1122880702783664,no,yes,yes,yes,-0.7588757764679374,-1.7277667595903952,-0.5671733994861597,1.0324530957586302,0.1074472912423079,low,other
-0.48886851790960956,male,afam,-1.4202664823779114,yes,yes,no,yes,-0.7588757764679374,-1.7277667595903952,-0.5671733994861597,1.0324530957586302,-1.0104291372918257,low,other
-0.4887005587344105,male,afam,-0.5997569958047687,no,no,yes,yes,-0.7588757764679374,-1.7277667595903952,-0.5671733994861597,1.0324530957586302,0.6663855055093747,low,other
-0.4885325995592114,male,afam,0.6999578799968498,no,yes,yes,yes,-0.7588757764679374,-1.7277667595903952,-0.5671733994861597,1.0324530957586302,0.1074472912423079,low,other
-0.4883646403840123,male,other,-0.041258824036568054,no,no,yes,yes,-0.7588757764679374,-1.7277667595903952,-0.5671733994861597,1.0324530957586302,-1.0104291372918257,low,other
-0.4881966812088132,male,afam,-1.220310179033536,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.48802872203361414,male,afam,-0.3262536874888116,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.48786076285841506,male,afam,0.2908521168740156,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,1.2253237197764415,low,other
-0.487692803683216,male,afam,0.5126425503272266,no,no,yes,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,0.6663855055093747,low,other
-0.4875248445080169,female,afam,-0.517016396024375,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,high,other
-0.48735688533281785,female,afam,-0.9364642957450298,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,-1.0104291372918257,low,other
-0.4871889261576188,female,afam,0.5643554251899727,no,yes,yes,yes,0.5799668262408132,0.13364472261351334,-0.741303890472032,0.8215572055246599,-0.45149092302475896,high,other
-0.4870209669824197,female,afam,-0.39865171229665614,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,1.2253237197764415,low,other
-0.48685300780722063,male,afam,0.8125767861564254,yes,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,1.7842619340435084,high,other
-0.48668504863202156,female,other,0.9803559460446873,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,0.1074472912423079,high,other
-0.4865170894568224,male,other,0.3046425090872336,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,-1.0104291372918257,high,other
-0.48634913028162335,male,hispanic,0.2012167593617414,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,0.6663855055093747,low,other
-0.4861811711064243,female,afam,-0.9376137142834956,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,-1.0104291372918257,low,other
-0.4860132119312252,male,other,0.6103225224845756,no,no,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,2.3432001483105753,high,other
-0.48584525275602614,female,afam,-0.10561223419933775,no,yes,yes,no,0.32667233574236604,-1.616082020953121,-0.34951028494296127,-0.46750066456368017,1.2253237197764415,low,other
-0.48567729358082706,female,other,-0.21018696408856716,no,no,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,-1.0104291372918257,low,other
-0.485509334405628,male,other,0.9619691948017919,no,yes,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,-1.0104291372918257,low,other
-0.4853413752304289,female,other,-1.082409325524456,no,no,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,1.2253237197764415,low,other
-0.48517341605522984,male,other,0.8206209624267716,no,yes,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,-0.45149092302475896,high,other
-0.48500545688003077,female,afam,0.18972520422545502,no,no,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,0.1074472912423079,low,other
-0.48483749770483164,male,other,1.7767329038067914,no,no,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,0.6663855055093747,low,other
-0.48466953852963257,male,other,-0.2664966363557193,no,no,yes,no,-0.7226908739029057,-1.4597234578681366,0.5211421732298329,0.012081689611110202,-0.45149092302475896,low,other
-0.4845015793544335,female,afam,0.09089625190436881,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.6663855055093747,low,other
-0.4843336201792344,female,afam,0.2379902618475323,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.6663855055093747,low,other
-0.48416566100403535,male,afam,-1.2444427078445748,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.6663855055093747,high,other
-0.4839977018288363,female,other,-0.9353153155812926,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,-1.0104291372918257,high,other
-0.4838297426536372,male,afam,0.8746322359917207,yes,yes,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.1074472912423079,low,other
-0.48366178347843813,female,afam,-0.5262095524584584,yes,no,no,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,-1.0104291372918257,high,other
-0.48349382430323906,female,afam,-0.7893702858018663,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,-0.45149092302475896,low,other
-0.48332586512804,male,afam,-0.46415454099789166,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.1074472912423079,low,other
-0.48315790595284086,female,afam,-0.6687072033719444,no,no,yes,yes,-1.0845402446396735,-1.7277667595903952,-0.48010815885837343,1.0324530957586302,0.1074472912423079,low,other
-0.4829899467776418,female,afam,0.8987647648027594,no,no,yes,no,-0.14373191523272236,0.48358950326924555,-0.044781903824511096,-1.120541907379384,0.1074472912423079,low,other
-0.4828219876024427,male,other,1.7882244589430778,yes,no,no,no,-0.14373191523272236,0.48358950326924555,-0.044781903824511096,-1.120541907379384,-0.45149092302475896,low,other
-0.48265402842724364,female,other,-0.42967899883957517,no,no,yes,no,-0.14373191523272236,0.48358950326924555,-0.044781903824511096,-1.120541907379384,-1.0104291372918257,low,other
-0.48248606925204457,male,other,0.21845453044089966,yes,no,yes,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,0.1074472912423079,low,other
-0.4823181100768455,female,afam,-2.216643220952651,no,no,no,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,-1.0104291372918257,low,other
-0.4821501509016464,male,afam,-1.0226522743913637,no,no,yes,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,-1.0104291372918257,low,other
-0.48198219172644735,female,other,-1.254785282817124,no,no,no,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,0.6663855055093747,low,other
-0.4818142325512483,male,other,-1.2536363026533868,no,no,yes,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,-0.45149092302475896,low,other
-0.4816462733760492,male,other,-0.5503425196442256,no,yes,yes,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,-1.0104291372918257,high,other
-0.4814783142008501,male,other,1.8043128114837703,no,yes,yes,no,-1.301649832573089,-1.4597234578681366,0.08581594414343584,0.012081689611110202,0.6663855055093747,low,other
-0.481310355025651,female,afam,-1.44095163232301,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,1.2253237197764415,high,other
-0.48114239585045193,male,afam,-2.131604441657419,no,no,no,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.48097443667525286,male,afam,-1.4064760901646935,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.4808064775000538,male,afam,-0.06194397398166649,no,no,no,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.4806385183248547,female,afam,-1.5558689371847885,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.48047055914965564,female,afam,-1.6914713919916657,no,yes,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,0.6663855055093747,low,other
-0.48030259997445657,male,afam,-0.8215469908832511,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,high,other
-0.4801346407992575,male,other,-0.7250164372643679,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.4799666816240584,female,afam,-1.482321493838478,yes,yes,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-0.45149092302475896,low,other
-0.4797987224488593,female,other,0.10353722557912104,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,0.1074472912423079,low,other
-0.4796307632736602,male,afam,-0.521613193428781,no,no,yes,yes,-0.32465660060110624,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,0.1074472912423079,low,other
-0.47946280409846115,female,afam,-1.162851526602647,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.4792948449232621,male,other,-1.3697025876789026,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.479126885748063,female,other,-0.00678328187825156,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,high,other
-0.47895892657286393,female,afam,-1.2938571840051178,no,no,no,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.47879096739766486,female,other,-0.30212115867777295,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.4786230082224658,male,hispanic,-1.8626979307458678,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.4784550490472667,female,other,-1.162851526602647,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,1.7842619340435084,high,other
-0.47828708987206764,male,afam,-0.050451980470651456,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,0.6663855055093747,low,other
-0.4781191306968685,female,afam,-1.3949845350284071,no,no,yes,no,-0.6141359936645852,-1.6011907461372177,0.8694031357409784,-0.1852064114268365,-1.0104291372918257,low,other
-0.47795117152166944,female,afam,-2.2074498453312037,no,no,yes,yes,0.5799668262408132,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.47778321234647037,female,afam,-1.3616584114085564,no,no,no,yes,0.5799668262408132,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-0.45149092302475896,low,other
-0.4776152531712713,male,other,-0.5537898985101658,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.4774472939960722,male,other,-1.1490615727641573,yes,no,no,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.47727933482087315,male,other,1.0010410959897857,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,0.1074472912423079,low,other
-0.4771113756456741,male,other,-0.8525747158008988,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,0.6663855055093747,high,other
-0.476943416470475,male,other,0.5298803214063849,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,0.1074472912423079,low,other
-0.47677545729527593,female,other,-1.5857472435639703,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.47660749812007686,female,other,0.9872511421512964,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-0.45149092302475896,low,other
-0.4764395389448777,female,other,-1.779957330965474,no,no,yes,no,1.1589259574542223,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.47627157976967865,female,afam,-1.3030507788139298,no,no,yes,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,1.2253237197764415,low,other
-0.4761036205944796,male,other,1.757197172400159,yes,no,yes,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,1.7842619340435084,low,other
-0.4759356614192805,female,afam,-1.2950066025435836,no,no,no,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,-1.0104291372918257,low,other
-0.47576770224408144,female,afam,-1.568509472484812,no,no,yes,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,-1.0104291372918257,low,other
-0.47559974306888236,male,afam,0.04148177574382572,no,yes,yes,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,2.3432001483105753,high,other
-0.4754317838936833,female,afam,-1.73743805091154,no,no,no,no,-1.301649832573089,-1.616082020953121,-0.610706019800053,-0.46750066456368017,1.2253237197764415,low,other
-0.4752638247184842,male,other,-0.4733476974319751,yes,yes,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,-0.45149092302475896,high,other
-0.47509586554328515,female,other,0.4563333164348031,no,no,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,1.2253237197764415,low,other
-0.4749279063680861,male,other,0.16674165557815357,no,no,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,-1.0104291372918257,low,other
-0.47475994719288694,female,other,-1.205370806656581,no,no,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,-1.0104291372918257,low,other
-0.47459198801768787,female,other,0.6447976262681635,yes,no,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,1.7842619340435084,low,other
-0.4744240288424888,male,other,-0.650320452129049,no,no,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,0.1074472912423079,high,other
-0.4742560696672897,male,other,0.24488545795414132,yes,no,no,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,-0.45149092302475896,low,other
-0.47408811049209065,female,other,1.1343451520944599,no,yes,yes,yes,0.6161519013490705,0.48358950326924555,-0.741303890472032,-1.120541907379384,1.2253237197764415,high,other
-0.4739201513168916,female,other,-1.362807829947022,no,no,yes,no,0.43522721598068664,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.4737521921416925,male,other,1.2998263516552473,no,no,yes,no,0.43522721598068664,0.13364472261351334,-0.34951028494296127,0.8215572055246599,0.1074472912423079,low,other
-0.47358423296649343,male,hispanic,-1.2708736353578165,no,yes,yes,no,0.43522721598068664,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,high,other
-0.47341627379129436,female,other,-0.5618340747805121,no,no,yes,no,0.43522721598068664,0.13364472261351334,-0.34951028494296127,0.8215572055246599,-1.0104291372918257,low,other
-0.4732483146160953,male,afam,-1.5179460161605318,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.47308035544089616,female,afam,-1.0088623205528744,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,-1.0104291372918257,low,other
-0.4729123962656971,male,other,0.6758253511858111,no,no,yes,no,-0.9036155592712896,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,0.6663855055093747,low,other
-0.472744437090498,female,afam,-1.6029850146431286,yes,yes,yes,no,-0.9036155592712896,-1.6011907461372177,-0.34951028494296127,-0.1852064114268365,0.1074472912423079,low,other
-0.47257647791529894,female,afam,0.4816152637843076,no,no,no,yes,-0.9398004618363213,-1.4597234578681366,-0.1753798036873885,0.012081689611110202,0.1074472912423079,low,other
-0.47240851874009987,male,afam,0.18397942665731182,yes,no,yes,yes,-0.9398004618363213,-1.4597234578681366,-0.1753798036873885,0.012081689611110202,1.7842619340435084,high,other
-0.4722405595649008,female,other,-0.9192269630406001,no,yes,yes,yes,-0.9398004618363213,-1.4597234578681366,-0.1753798036873885,0.012081689611110202,1.2253237197764415,low,other
-0.4720726003897017,male,afam,-1.301901360275464,no,no,no,yes,-0.9398004618363213,-1.4597234578681366,-0.1753798036873885,0.012081689611110202,-1.0104291372918257,low,other
-0.47190464121450265,female,other,0.22305132784530568,no,no,yes,yes,-0.9398004618363213,-1.4597234578681366,-0.1753798036873885,0.012081689611110202,0.1074472912423079,high,other
-0.4717366820393036,female,afam,-1.1007960767673515,no,no,no,yes,-0.32465660060110624,-1.6011907461372177,-0.5671733994861597,-0.1852064114268365,-0.45149092302475896,low,other
-0.4715687228641045,male,afam,-0.8376357817986722,no,no,no,yes,-0.32465660060110624,-1.6011907461372177,-0.5671733994861597,-0.1852064114268365,0.1074472912423079,low,other
-0.4714007636889054,female,afam,-1.3214375300568253,no,no,no,yes,-0.32465660060110624,-1.6011907461372177,-0.5671733994861597,-0.1852064114268365,-1.0104291372918257,low,other
